@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute pos30 numeric
@attribute pos31 numeric
@attribute pos32 numeric
@attribute pos33 numeric
@attribute pos34 numeric
@attribute pos35 numeric
@attribute pos36 numeric
@attribute pos37 numeric
@attribute pos38 numeric
@attribute pos39 numeric
@attribute pos40 numeric
@attribute pos41 numeric
@attribute pos42 numeric
@attribute pos43 numeric
@attribute pos44 numeric
@attribute pos45 numeric
@attribute pos46 numeric
@attribute pos47 numeric
@attribute pos48 numeric
@attribute pos49 numeric
@attribute pos50 numeric
@attribute pos51 numeric
@attribute pos52 numeric
@attribute pos53 numeric
@attribute pos54 numeric
@attribute pos55 numeric
@attribute pos56 numeric
@attribute pos57 numeric
@attribute pos58 numeric
@attribute pos59 numeric
@attribute pos60 numeric
@attribute pos61 numeric
@attribute pos62 numeric
@attribute pos63 numeric
@attribute pos64 numeric
@attribute pos65 numeric
@attribute pos66 numeric
@attribute pos67 numeric
@attribute pos68 numeric
@attribute pos69 numeric
@attribute pos70 numeric
@attribute pos71 numeric
@attribute pos72 numeric
@attribute pos73 numeric
@attribute pos74 numeric
@attribute pos75 numeric
@attribute pos76 numeric
@attribute pos77 numeric
@attribute pos78 numeric
@attribute pos79 numeric
@attribute pos80 numeric
@attribute pos81 numeric
@attribute pos82 numeric
@attribute pos83 numeric
@attribute pos84 numeric
@attribute pos85 numeric
@attribute pos86 numeric
@attribute pos87 numeric
@attribute pos88 numeric
@attribute pos89 numeric
@attribute pos90 numeric
@attribute pos91 numeric
@attribute pos92 numeric
@attribute pos93 numeric
@attribute pos94 numeric
@attribute pos95 numeric
@attribute pos96 numeric
@attribute pos97 numeric
@attribute pos98 numeric
@attribute pos99 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
-0.00096,0.07281,-0.02982,-0.02484,-0.05819,0.0253,0.0527,-0.02078,-0.00358,-0.00625,0.02979,-0.05854,-0.04958,-0.02518,-0.04311,0.04282,-0.01913,-0.05676,0.03038,-0.00317,-0.05601,-0.018,0.00254,0.05789,0.04159,-0.02063,-0.00926,0.0491,-0.04733,0.01455,-0.00505,0.04377,-0.06686,-0.02656,-0.02012,0.01629,0.00914,0.02472,0.05609,-0.08286,0.04364,0.00577,-0.02485,-0.02533,-0.01538,0.02008,0.0049,0.018,0.01549,0.02486,0.06267,-0.03599,-0.02844,-0.02738,0.01168,-0.01533,-0.04002,0.02045,-0.01877,0.00313,-0.01897,0.01092,0.06753,0.02288,-0.00334,-0.04951,-0.02035,-0.01326,0.04187,0.07246,-0.05328,0.00823,-0.05513,0.00232,0.00538,0.00001,0.00151,0.00041,-0.03272,-0.00207,0.00196,-0.00856,-0.01024,-0.03058,-0.00002,0.01524,0.00287,-0.01878,-0.03044,-0.00357,-0.07232,-0.01666,0.01627,0.03411,-0.01885,-0.01968,-0.01265,0.03295,0.0205,0.02188,about,17,0.176470588,VB,VBG,IN,PRP,:,3,1,0
0.05309,0.02335,-0.01871,0.01212,-0.00394,-0.01708,-0.00784,-0.02086,-0.02061,-0.00919,-0.00825,-0.00297,-0.04017,-0.00783,-0.01668,0.04263,-0.0348,-0.01738,-0.03271,-0.01028,-0.03585,-0.01617,0.03504,0.01661,0.00592,-0.00138,-0.00651,-0.00088,-0.01975,-0.02712,-0.02577,0.01558,0.00054,-0.01793,-0.02711,0.0224,-0.0189,0.03906,0.00903,-0.00431,0.03196,0.00346,-0.0351,-0.00229,-0.00496,-0.02103,-0.0218,-0.00068,0.02896,-0.00927,0.01813,-0.03128,0.02121,-0.04462,0.04335,0.01426,-0.02687,0.00379,-0.02432,-0.02442,-0.02226,0.02098,0.03383,0.00874,0.0041,-0.02322,0.01371,-0.00567,0.02595,-0.0153,-0.00233,0.00956,-0.05064,0.01394,-0.01313,0.00888,-0.00475,-0.0028,0.03209,0.01366,-0.00779,0.02638,-0.00316,-0.01041,0.01273,-0.00412,-0.02506,-0.0082,0.03217,0.00361,-0.04273,-0.01508,-0.03186,-0.00331,-0.01792,0.00642,-0.00288,0.02005,-0.02559,-0.01908,someone,14,0.214285714,DT,WRB,NN,WP,VBZ,3,0.6,1
0.01166,0.00797,0.00271,-0.0037,0.006,0.00019,0.00786,-0.00384,-0.0028,-0.00092,0.00319,-0.00555,-0.00866,0.00124,-0.00313,0.00148,-0.00176,-0.00666,-0.00209,0.00167,-0.00875,0.0051,-0.00217,0.00742,-0.00298,-0.00493,-0.00373,-0.00362,-0.00975,-0.00291,0.00286,0.01209,0.00043,-0.00322,0.00092,0.00043,-0.0073,0.01198,0.00178,-0.00784,0.01363,0.00053,0.00153,-0.00366,-0.00584,-0.00591,-0.00217,-0.00345,0.00542,-0.00338,0.00652,-0.00434,0.00556,-0.00886,0.00609,0.00184,-0.00717,0.00256,-0.00776,-0.00952,-0.00331,-0.00287,0.00479,-0.0037,0.00579,-0.00941,-0.00306,0.00699,0.00844,-0.002,0.00628,0.01056,0.001,0.00253,-0.00387,-0.00384,-0.00123,0.00152,-0.00033,0.00328,-0.0084,0.0054,0.00065,0.00058,0.00866,0.00297,-0.00503,-0.00282,0.00855,0.00273,-0.00442,-0.00868,-0.00991,-0.00226,-0.01083,0.00578,0.00498,0.00463,-0.00078,-0.00041,general,41,0.634146341,NN,WP$,JJ,NN,VBZ,26,1,1
0.16665,-0.05162,0.00865,-0.04485,0.06608,-0.03566,-0.12169,-0.00335,0.00576,-0.14945,-0.09414,0.10981,0.08103,0.06715,0.062,0.10992,-0.12914,-0.01176,-0.22592,-0.10505,0.06024,-0.07594,0.1302,0.04974,-0.06679,0.09156,-0.10876,-0.10866,-0.01369,-0.01788,-0.10233,-0.00004,-0.00868,-0.07041,-0.12953,0.00381,-0.14329,0.15577,-0.07395,0.14735,0.29836,-0.03904,-0.09221,-0.10983,-0.06507,-0.07624,0.04179,-0.01615,-0.00566,-0.02665,-0.03353,-0.08021,0.17399,-0.07234,0.19599,0.10474,-0.03669,-0.07685,0.10507,-0.01889,0.00264,-0.02794,-0.1259,-0.02912,-0.13967,-0.00345,-0.01677,-0.09015,0.03487,-0.10906,0.12143,-0.0223,-0.05032,0.08188,0.09089,0.09477,0.021,-0.00288,0.03592,0.02023,-0.09139,0.02881,-0.02953,-0.09865,-0.06664,0.07963,-0.01826,-0.01896,0.13461,0.04764,-0.09265,-0.0477,-0.06047,-0.1147,0.06506,0.03804,0.00932,0.1097,-0.15269,-0.04292,'a bit',11,0.272727273,NN,VBZ,DT,IN,DT,3,1,1
0.00152,0.06536,-0.03651,0.04528,-0.02396,-0.04137,0.00223,-0.0375,-0.05467,0.01918,0.01842,-0.03498,-0.09475,-0.02954,-0.04006,0.04627,-0.03097,-0.03061,-0.00261,0.0157,-0.0584,-0.0252,0.04183,0.00471,0.04987,-0.02328,0.03897,0.01264,-0.00312,-0.04301,-0.01745,0.00439,0.0049,-0.0111,-0.02434,-0.00307,0.0094,0.0349,0.02368,-0.04833,-0.02723,0.01919,-0.01771,0.02563,0.02395,0.00153,-0.04367,0.00702,0.02926,-0.01295,0.05158,-0.06224,0.00844,-0.06278,0.01802,0.0079,-0.03906,0.02544,-0.02728,-0.02341,-0.04093,0.05119,0.07544,0.02542,0.03272,-0.03346,0.00727,0.01236,0.02967,0.00859,-0.04274,0.02549,-0.09358,0.02263,-0.02707,-0.01914,0.00809,0.01123,0.04491,-0.00756,0.0196,0.03644,-0.01007,0.01893,0.04721,-0.04609,-0.02766,0.00119,-0.00302,-0.00075,-0.04866,-0.01828,0.00577,0.00756,-0.0602,0.01174,-0.01497,0.00715,0.00457,-0.01926,like,12,0.25,:,MD,VB,TO,VB,3,0.6,0
0.04103,0.04472,-0.04336,-0.01037,-0.04314,-0.00324,0.00084,-0.03112,-0.01891,-0.0213,0.00022,-0.04623,-0.07228,-0.03656,-0.01891,0.05763,-0.03193,-0.04107,0.02424,-0.01112,-0.06691,-0.04809,0.05103,0.05501,0.0378,-0.02333,-0.01265,0.05691,-0.03212,-0.02079,-0.03527,0.01413,-0.02025,-0.0009,-0.04109,0.05645,0.00049,0.0155,0.05941,-0.04997,0.00423,0.01296,-0.06041,0.00956,-0.00963,-0.00196,-0.02803,0.00846,0.03549,-0.00312,0.04422,-0.04467,-0.02254,-0.0547,0.04203,-0.00338,-0.04319,0.03459,-0.03353,0.00629,-0.05535,0.05177,0.07712,0.03378,-0.00023,-0.04033,0.00358,-0.04475,0.05323,0.03123,-0.0523,-0.02009,-0.09645,0.01749,-0.03628,0.00052,-0.0119,-0.02189,0.01857,0.00634,0.02773,0.01833,-0.02482,-0.04669,0.00171,0.00095,-0.03081,-0.01203,-0.01185,-0.01674,-0.10653,-0.00515,-0.02888,0.02959,-0.03089,-0.00179,-0.01065,0.01944,-0.00553,-0.0163,may,16,0.6875,NNS,NNS,MD,VB,VBZ,11,0.8,0
-0.00096,0.07281,-0.02982,-0.02484,-0.05819,0.0253,0.0527,-0.02078,-0.00358,-0.00625,0.02979,-0.05854,-0.04958,-0.02518,-0.04311,0.04282,-0.01913,-0.05676,0.03038,-0.00317,-0.05601,-0.018,0.00254,0.05789,0.04159,-0.02063,-0.00926,0.0491,-0.04733,0.01455,-0.00505,0.04377,-0.06686,-0.02656,-0.02012,0.01629,0.00914,0.02472,0.05609,-0.08286,0.04364,0.00577,-0.02485,-0.02533,-0.01538,0.02008,0.0049,0.018,0.01549,0.02486,0.06267,-0.03599,-0.02844,-0.02738,0.01168,-0.01533,-0.04002,0.02045,-0.01877,0.00313,-0.01897,0.01092,0.06753,0.02288,-0.00334,-0.04951,-0.02035,-0.01326,0.04187,0.07246,-0.05328,0.00823,-0.05513,0.00232,0.00538,0.00001,0.00151,0.00041,-0.03272,-0.00207,0.00196,-0.00856,-0.01024,-0.03058,-0.00002,0.01524,0.00287,-0.01878,-0.03044,-0.00357,-0.07232,-0.01666,0.01627,0.03411,-0.01885,-0.01968,-0.01265,0.03295,0.0205,0.02188,about,8,0.375,MD,VB,IN,DT,NN,3,1,0
0.02245,0.00005,-0.01935,0.02039,-0.01156,-0.0238,-0.01613,-0.01002,-0.01692,-0.01253,-0.00782,-0.00831,-0.04034,-0.00975,0.00629,0.02831,-0.01193,-0.00082,0.00852,-0.0034,-0.01849,-0.02704,0.0397,0.01002,0.0038,-0.00389,0.0116,0.00945,0.01045,-0.02182,-0.0032,-0.00592,0.00579,0.01209,-0.01814,0.02252,0.0059,-0.00357,0.02006,-0.00816,-0.02639,0.00669,-0.02165,0.0207,0.01964,0.00316,-0.03632,0.00139,0.01244,-0.01483,0.00617,-0.02346,0.00792,-0.02719,0.01778,0.01201,-0.00259,0.01382,0.00121,-0.00036,-0.02777,0.04102,0.02746,0.00643,0.00011,-0.00136,0.01278,-0.03079,0.01267,-0.01188,-0.01268,-0.00989,-0.0569,0.0132,-0.01873,-0.00535,0.00358,-0.02097,0.04014,-0.00121,0.02215,0.02851,-0.01468,-0.01209,-0.0027,-0.01694,-0.01656,-0.0002,0.00104,-0.00546,-0.03556,0.0061,-0.01065,0.00824,0.0023,0.00743,-0.01088,-0.00723,-0.01295,-0.01788,suggest,7,0.142857143,START,PRP,VBP,PRP,VBN,1,1,1
-0.00096,0.07281,-0.02982,-0.02484,-0.05819,0.0253,0.0527,-0.02078,-0.00358,-0.00625,0.02979,-0.05854,-0.04958,-0.02518,-0.04311,0.04282,-0.01913,-0.05676,0.03038,-0.00317,-0.05601,-0.018,0.00254,0.05789,0.04159,-0.02063,-0.00926,0.0491,-0.04733,0.01455,-0.00505,0.04377,-0.06686,-0.02656,-0.02012,0.01629,0.00914,0.02472,0.05609,-0.08286,0.04364,0.00577,-0.02485,-0.02533,-0.01538,0.02008,0.0049,0.018,0.01549,0.02486,0.06267,-0.03599,-0.02844,-0.02738,0.01168,-0.01533,-0.04002,0.02045,-0.01877,0.00313,-0.01897,0.01092,0.06753,0.02288,-0.00334,-0.04951,-0.02035,-0.01326,0.04187,0.07246,-0.05328,0.00823,-0.05513,0.00232,0.00538,0.00001,0.00151,0.00041,-0.03272,-0.00207,0.00196,-0.00856,-0.01024,-0.03058,-0.00002,0.01524,0.00287,-0.01878,-0.03044,-0.00357,-0.07232,-0.01666,0.01627,0.03411,-0.01885,-0.01968,-0.01265,0.03295,0.0205,0.02188,about,16,0.75,VBZ,PRP,IN,DT,NN,12,0.8,0
0.00007,0.02206,-0.03482,0.01627,-0.04206,-0.01005,-0.00895,-0.00937,-0.02326,-0.02081,0.015,-0.03599,-0.05653,-0.03169,0.00359,0.04462,-0.01358,-0.01947,0.03655,-0.00976,-0.02554,-0.04873,0.05824,0.02268,0.03348,-0.00767,0.00416,0.04287,0.01979,-0.00655,-0.00623,-0.02256,-0.01298,0.03334,-0.03156,0.01972,0.03974,-0.02092,0.03909,-0.02921,-0.03509,0.0092,-0.0393,0.04343,0.03564,0.02944,-0.0396,0.01573,-0.00341,-0.00611,0.03127,-0.03168,-0.01043,-0.0382,0.00255,0.00423,-0.0128,0.0254,0.01929,0.01678,-0.03397,0.06877,0.04758,0.02452,-0.00323,0.00017,0.01105,-0.06405,0.02313,0.02183,-0.05063,-0.04405,-0.09101,0.03206,-0.01803,-0.00249,0.02013,-0.03346,0.02643,-0.00078,0.04732,0.01838,-0.03116,-0.02297,0.0041,-0.02478,0.00816,0.00008,-0.04658,-0.00216,-0.07068,0.01886,0.03627,0.04414,-0.00053,-0.01132,-0.02871,-0.0066,0.01247,-0.02068,feel,27,0.518518519,VB,CC,VB,DT,NN,14,1,0
0.07237,0.03939,-0.06354,0.03096,-0.05038,-0.03136,-0.01987,-0.04813,-0.04516,-0.06848,-0.01434,-0.03184,-0.1203,-0.03814,-0.00357,0.10888,-0.05835,-0.05305,0.01192,-0.04321,-0.07371,-0.09101,0.13653,0.06331,0.03692,-0.01093,-0.01255,0.07108,-0.003,-0.04956,-0.03782,-0.01462,-0.02436,0.01852,-0.08278,0.05881,0.02434,0.00895,0.07643,-0.05044,-0.00552,0.01958,-0.0863,0.04067,0.03623,0.01911,-0.07588,0.02817,0.02791,-0.01962,0.05571,-0.07601,0.00481,-0.08322,0.06638,0.02892,-0.04524,0.03369,0.01745,0.01418,-0.06236,0.11283,0.08913,0.03712,-0.01408,-0.02555,0.02581,-0.11015,0.06263,-0.00041,-0.07095,-0.06064,-0.1821,0.054,-0.02978,-0.00405,0.0205,-0.05818,0.06947,0.01176,0.04596,0.0544,-0.0598,-0.06535,-0.00515,-0.01691,-0.01531,-0.02421,-0.03809,-0.01781,-0.17556,0.02027,-0.01876,0.0404,-0.00466,-0.00083,-0.05125,0.01674,-0.014,-0.04051,really,20,0.15,WRB,PRP,RB,VBD,VBG,3,0.8,1
0.00152,0.06536,-0.03651,0.04528,-0.02396,-0.04137,0.00223,-0.0375,-0.05467,0.01918,0.01842,-0.03498,-0.09475,-0.02954,-0.04006,0.04627,-0.03097,-0.03061,-0.00261,0.0157,-0.0584,-0.0252,0.04183,0.00471,0.04987,-0.02328,0.03897,0.01264,-0.00312,-0.04301,-0.01745,0.00439,0.0049,-0.0111,-0.02434,-0.00307,0.0094,0.0349,0.02368,-0.04833,-0.02723,0.01919,-0.01771,0.02563,0.02395,0.00153,-0.04367,0.00702,0.02926,-0.01295,0.05158,-0.06224,0.00844,-0.06278,0.01802,0.0079,-0.03906,0.02544,-0.02728,-0.02341,-0.04093,0.05119,0.07544,0.02542,0.03272,-0.03346,0.00727,0.01236,0.02967,0.00859,-0.04274,0.02549,-0.09358,0.02263,-0.02707,-0.01914,0.00809,0.01123,0.04491,-0.00756,0.0196,0.03644,-0.01007,0.01893,0.04721,-0.04609,-0.02766,0.00119,-0.00302,-0.00075,-0.04866,-0.01828,0.00577,0.00756,-0.0602,0.01174,-0.01497,0.00715,0.00457,-0.01926,like,18,0.333333333,VBG,NNS,IN,PRP,IN,6,1,1
0.02714,0.01094,-0.01583,0.00429,-0.01911,-0.01162,-0.00416,-0.00608,-0.00878,-0.00645,-0.00071,-0.01276,-0.04062,-0.01288,-0.0003,0.0279,-0.01456,-0.01463,0.00303,0.00097,-0.022,-0.0219,0.03627,0.01314,0.00824,-0.00253,-0.00559,0.01318,-0.0101,-0.01586,-0.01212,0.00656,-0.00966,0.00046,-0.02219,0.01994,-0.00282,0.00939,0.02135,-0.01826,-0.00228,0.00422,-0.02922,0.0098,0.00582,0.00383,-0.01935,0.00432,0.00938,-0.00565,0.02234,-0.0193,0.00032,-0.0334,0.01905,0.01579,-0.01295,0.01705,-0.00435,-0.00109,-0.01612,0.03188,0.03452,0.00604,-0.00237,-0.01247,0.00855,-0.02789,0.01569,0.0001,-0.01902,-0.01012,-0.05041,0.01381,-0.01226,0.00712,-0.00075,-0.01263,0.02229,0.00789,0.01414,0.01121,-0.00964,-0.02316,0.00454,-0.00294,-0.0067,-0.00616,-0.0025,-0.00739,-0.04712,0.00723,-0.00975,0.01327,-0.00451,-0.00007,-0.00604,0.00274,-0.00751,-0.01608,probably,62,0.032258065,PRP,MD,RB,VB,TO,2,1,1
0.07593,0.03633,-0.04125,0.00138,-0.04607,-0.00973,-0.01085,-0.02782,-0.02092,-0.03616,-0.0128,-0.02219,-0.08672,-0.03676,-0.00858,0.08071,-0.03979,-0.04165,0.00398,-0.01476,-0.06259,-0.06514,0.08357,0.05592,0.02305,-0.02108,-0.02031,0.05497,-0.03787,-0.01504,-0.03298,0.01263,-0.02323,0.00118,-0.06688,0.05222,-0.0073,0.0155,0.06439,-0.03253,0.02628,0.01664,-0.07967,0.01284,0.00095,-0.01436,-0.04414,0.01586,0.03204,-0.01449,0.04579,-0.05744,-0.00302,-0.07223,0.05404,0.01648,-0.04335,0.03546,-0.00961,0.01094,-0.05878,0.06999,0.06976,0.04402,-0.01177,-0.0361,0.01972,-0.07554,0.05266,0.01873,-0.04772,-0.03035,-0.1266,0.03551,-0.03179,0.01076,-0.00512,-0.03139,0.04536,0.01135,0.0337,0.03385,-0.03712,-0.05569,-0.01525,-0.0088,-0.02519,-0.02271,-0.01267,-0.01205,-0.11664,0.00361,-0.02596,0.03412,-0.00613,-0.003,-0.02997,0.02142,-0.02443,-0.01653,much,10,0.4,VBD,RB,JJ,WP,PRP,4,0.6,0
-0.06555,0.01709,-0.08116,0.07423,-0.10774,-0.03464,-0.04744,-0.00186,-0.03686,-0.06965,0.03064,-0.05197,-0.12171,-0.0532,0.05382,0.07741,-0.00228,-0.03582,0.11609,-0.03417,-0.00704,-0.11536,0.14442,0.02377,0.07267,0.00675,0.02438,0.09307,0.11706,0.0024,-0.00831,-0.12403,-0.02339,0.11813,-0.09344,0.02779,0.12092,-0.12655,0.08138,-0.02556,-0.14024,0.02719,-0.05972,0.14211,0.11661,0.11002,-0.10977,0.04395,-0.03765,-0.04314,0.06374,-0.06207,-0.04978,-0.04762,-0.04644,0.02868,0.00895,0.08179,0.12406,0.06429,-0.05627,0.18072,0.06837,0.04205,-0.01569,0.07398,0.04656,-0.204,0.01371,0.02891,-0.12164,-0.16605,-0.23113,0.08554,-0.00906,-0.01915,0.06428,-0.12563,0.07075,-0.0022,0.13029,0.04101,-0.11138,-0.06184,-0.02017,-0.07746,0.06014,0.02978,-0.16249,-0.0051,-0.13105,0.07509,0.14613,0.10867,0.0372,-0.04249,-0.09686,-0.06043,0.04486,-0.03781,know,12,0.666666667,VBP,RB,VB,WP,TO,8,1,1
0.026,0.02998,-0.03292,-0.00529,-0.03864,0.0049,-0.00975,-0.02357,-0.01986,-0.04466,0.00298,-0.03139,-0.05264,-0.0206,0.00721,0.0563,-0.03137,-0.02697,0.02092,-0.03063,-0.03165,-0.05864,0.06322,0.04158,0.0306,-0.00349,-0.0188,0.05083,-0.0048,-0.0031,-0.02336,-0.01956,-0.02711,0.0196,-0.04179,0.02959,0.01094,-0.00951,0.04951,-0.02315,0.01078,0.00115,-0.0506,0.02155,0.01794,0.01247,-0.02449,0.0167,0.00776,-0.00966,0.03097,-0.03846,-0.01268,-0.03147,0.02598,-0.00142,-0.02034,0.02823,0.0217,0.02102,-0.03589,0.04587,0.0415,0.0285,-0.02075,-0.01381,0.00295,-0.07828,0.03458,0.01999,-0.04035,-0.05584,-0.0951,0.03799,-0.0102,-0.00428,0.0193,-0.03113,0.01418,-0.00702,0.02808,0.01153,-0.02985,-0.04113,-0.0082,0.00647,0.00576,-0.00378,-0.04455,-0.01161,-0.09405,0.00406,0.01004,0.02759,0.00571,-0.01096,-0.0291,0.00876,-0.00734,-0.00463,could,35,0.8,JJ,WRB,MD,PRP,VB,28,0.6,1
0.17328,-0.03819,0.019,-0.03751,0.09108,-0.04579,-0.12039,-0.01257,0.00792,-0.13334,-0.085,0.11299,0.07185,0.07376,0.04719,0.11118,-0.14246,-0.01251,-0.25887,-0.10376,0.0594,-0.06974,0.12048,0.0491,-0.06045,0.08539,-0.09227,-0.13246,-0.03472,-0.02335,-0.10396,0.01872,0.00558,-0.08471,-0.11994,0.01121,-0.15017,0.18558,-0.08318,0.14557,0.31589,-0.03567,-0.08206,-0.11276,-0.07722,-0.09347,0.04411,-0.01949,0.01216,-0.02918,-0.03182,-0.08649,0.19031,-0.08357,0.20968,0.1022,-0.0416,-0.08554,0.07844,-0.04526,0.00651,-0.04328,-0.12697,-0.04447,-0.1256,-0.02118,-0.01054,-0.0527,0.03951,-0.12342,0.1405,-0.00151,-0.03387,0.07277,0.09894,0.08841,0.01851,0.00664,0.04014,0.02933,-0.11569,0.04732,-0.01223,-0.08369,-0.04897,0.07666,-0.02287,-0.02147,0.16178,0.05081,-0.07853,-0.07253,-0.0764,-0.13112,0.04727,0.03712,0.03134,0.12434,-0.16153,-0.04841,'a few',17,0.529411765,NNP,NNP,DT,NNS,IN,9,1,1
-0.08434,0.01572,-0.07577,0.09407,-0.1008,-0.04965,-0.05337,-0.01653,-0.07649,-0.05359,0.03877,-0.0489,-0.11187,-0.05165,0.05488,0.05931,-0.00437,-0.01489,0.11296,-0.02536,-0.0042,-0.12707,0.15782,0.00442,0.07856,-0.00134,0.04371,0.0972,0.15253,-0.00595,0.01434,-0.15359,-0.00305,0.1235,-0.08234,-0.03084,0.14263,-0.13131,0.05203,-0.03192,-0.15639,0.03102,-0.05011,0.1545,0.15336,0.10965,-0.12208,0.04487,-0.05678,-0.04688,0.06132,-0.07564,-0.02106,-0.03697,-0.05268,0.01959,0.02558,0.07729,0.1339,0.05542,-0.06318,0.17933,0.04963,0.06014,-0.01618,0.08762,0.03,-0.17787,-0.0017,0.03858,-0.12115,-0.15844,-0.23558,0.09918,-0.0076,-0.02971,0.07994,-0.09907,0.08754,-0.0269,0.12843,0.03345,-0.10408,-0.02028,-0.00255,-0.09968,0.0534,0.03732,-0.16907,0.00149,-0.1153,0.05853,0.16363,0.10396,0.02042,-0.01263,-0.11046,-0.06771,0.04642,-0.03312,think,24,0.75,TO,RB,VB,IN,NN,18,0.8,0
0.13769,-0.00538,-0.00775,-0.0273,0.01851,0.00668,-0.01302,-0.04181,-0.00025,-0.06244,-0.04638,0.01293,-0.01838,0.004,0.0061,0.06267,-0.05292,-0.01432,-0.06003,-0.05615,-0.05001,-0.03635,0.05722,0.0565,-0.0242,0.01821,-0.0617,0.02377,-0.07075,-0.04246,-0.03495,0.04949,-0.00921,-0.04354,-0.04668,0.0479,-0.05398,0.08167,0.02444,0.00889,0.10652,-0.00034,-0.05877,-0.06092,-0.02522,-0.05434,-0.00369,-0.01222,0.0365,0.00028,0.00076,-0.03073,0.04374,-0.03834,0.08556,0.01714,-0.0346,-0.02059,-0.00709,-0.00148,-0.02768,-0.00453,-0.00627,0.0156,-0.03679,-0.06006,-0.01573,-0.03468,0.05748,-0.03584,0.01006,0.01036,-0.02763,0.02009,-0.01992,0.01265,0.00089,0.00049,0.0218,0.01983,-0.03341,0.02748,0.00293,-0.04394,-0.02592,0.04862,-0.04156,-0.04367,0.05434,-0.02293,-0.10996,-0.00903,-0.10935,-0.03739,0.01175,0.03109,-0.00238,0.044,-0.06138,-0.00226,some,19,0.526315789,PRP,VBD,DT,JJ,NNS,10,0.6,0
