@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}


@data
0.10462,0.05264,-0.07977,0.01858,-0.10475,-0.02416,-0.04747,-0.02005,-0.02897,-0.06911,-0.01306,-0.02541,-0.16334,-0.07837,0.01358,0.13756,-0.05743,-0.06351,0.03654,-0.0182,-0.07649,-0.14567,0.17476,0.08668,0.05026,-0.0342,-0.03213,0.12028,-0.034,0.00179,much,26,0.5769230769230769,VB,RB,RB,IN,DT,15,0.8,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,20,0.6,DT,JJS,IN,WP,PRP,12,1,0
0.00759,-0.00557,0.01458,-0.00001,-0.00073,-0.00886,0.01706,-0.01101,-0.01875,0.0154,0.00994,0.00001,0.02053,0.02679,0.00864,-0.01152,-0.01294,-0.00167,-0.02079,0.00117,0.00949,-0.0097,0.00018,0.01218,-0.00225,0.00623,-0.00778,-0.00325,0.00248,-0.0267,often,43,0.5813953488372093,NNS,POS,RB,VBN,-LRB-,25,0.8,1
0.00759,-0.00557,0.01458,-0.00001,-0.00073,-0.00886,0.01706,-0.01101,-0.01875,0.0154,0.00994,0.00001,0.02053,0.02679,0.00864,-0.01152,-0.01294,-0.00167,-0.02079,0.00117,0.00949,-0.0097,0.00018,0.01218,-0.00225,0.00623,-0.00778,-0.00325,0.00248,-0.0267,often,29,0.1724137931034483,CD,RB,RB,IN,PRP,5,0.6,1
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,47,0.8936170212765957,TO,VB,DT,NNS,IN,42,0.6,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,21,0.6666666666666666,TO,VB,IN,DT,NN,14,1,0
0.32208,0.43363,-0.38715,-0.06292,-0.23169,-0.04142,-0.25902,0.32941,0.34406,-0.34927,0.38667,-0.2496,-0.46854,-0.11184,-0.29311,0.51321,-0.26689,-0.52619,0.21941,-0.27098,0.19599,-0.09462,0.25258,0.15228,0.31716,0.15821,-0.01921,0.02306,-0.08118,0.1683,'I mean',7,0.0,START,START,PRP,NN,IN,0,0.8,1
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,11,0.09090909090909091,START,PRP,VBP,IN,NN,1,0.6,0
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,26,0.6153846153846154,RP,IN,DT,NN,IN,16,0.6,0
0.08912,0.05393,-0.04592,0.03126,-0.02229,-0.03102,-0.0134,-0.02795,-0.04122,-0.01697,-0.00675,-0.00413,-0.07057,-0.01697,-0.02468,0.08065,-0.06789,-0.03536,-0.06605,-0.02151,-0.06119,-0.0318,0.06687,0.02171,0.01401,0.00503,-0.01405,-0.00513,-0.02326,-0.04317,someone,38,0.15789473684210525,NN,WRB,NN,VBZ,NN,6,0.6,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,14,0.7142857142857143,VBD,RBR,IN,PRP$,NN,10,1,0
0.10462,0.05264,-0.07977,0.01858,-0.10475,-0.02416,-0.04747,-0.02005,-0.02897,-0.06911,-0.01306,-0.02541,-0.16334,-0.07837,0.01358,0.13756,-0.05743,-0.06351,0.03654,-0.0182,-0.07649,-0.14567,0.17476,0.08668,0.05026,-0.0342,-0.03213,0.12028,-0.034,0.00179,much,14,0.07142857142857142,START,RB,RB,IN,DT,1,0.8,0
0.29852,0.00408,-0.14418,0.23105,-0.22177,-0.11209,-0.11887,-0.00176,-0.16632,-0.09666,0.12825,-0.09577,-0.18805,-0.10767,0.15351,0.03686,0.02162,0.01202,0.30508,-0.05706,0.0619,-0.26524,0.31036,-0.04008,0.18939,0.03556,0.12075,0.23456,0.40901,0.01734,think,15,0.06666666666666667,START,PRP,VBP,PRP,MD,1,0.8,1
0.29852,0.00408,-0.14418,0.23105,-0.22177,-0.11209,-0.11887,-0.00176,-0.16632,-0.09666,0.12825,-0.09577,-0.18805,-0.10767,0.15351,0.03686,0.02162,0.01202,0.30508,-0.05706,0.0619,-0.26524,0.31036,-0.04008,0.18939,0.03556,0.12075,0.23456,0.40901,0.01734,think,9,0.1111111111111111,START,PRP,VBP,PRP$,JJ,1,1,1
0.05507,0.09833,-0.04734,-0.0614,-0.06852,0.04602,0.00812,-0.07849,-0.05019,-0.08397,0.00747,-0.03517,-0.02378,-0.04972,-0.01267,0.11382,-0.09297,-0.09205,-0.00834,-0.0473,-0.05893,-0.09526,0.09393,0.0795,0.04398,-0.01603,-0.06237,0.09916,-0.06174,0.01282,should,10,0.5,NN,IN,MD,VB,VBN,5,0.8,0
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,31,0.3870967741935484,DT,NNS,IN,PRP,VBD,12,1,1
0.12917,0.06246,0.20821,-0.22231,0.18369,0.16596,0.31027,-0.254,-0.04356,0.10452,0.10318,-0.12254,0.1773,0.20181,-0.27407,-0.16606,-0.12759,-0.05481,-0.10883,0.03244,-0.20696,0.27661,-0.42198,0.15965,-0.03678,-0.08103,-0.02123,0.07051,-0.37427,-0.03989,'sort of',33,0.12121212121212122,PRP,VBP,NN,IN,DT,4,1,1
0.04721,0.01157,-0.00393,-0.00664,0.02634,0.00565,-0.01125,-0.01737,-0.00404,-0.00316,-0.02798,0.00156,-0.0425,-0.00936,-0.01031,0.00635,-0.02336,-0.0101,-0.0277,-0.00392,-0.0322,0.01374,0.01228,0.04112,-0.02634,-0.01932,-0.00271,0.00935,-0.05013,-0.04366,somewhere,20,0.8,DT,NN,RB,IN,DT,16,0.6,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,35,0.7714285714285715,NN,:,IN,JJ,VBP,27,0.8,1
0.29852,0.00408,-0.14418,0.23105,-0.22177,-0.11209,-0.11887,-0.00176,-0.16632,-0.09666,0.12825,-0.09577,-0.18805,-0.10767,0.15351,0.03686,0.02162,0.01202,0.30508,-0.05706,0.0619,-0.26524,0.31036,-0.04008,0.18939,0.03556,0.12075,0.23456,0.40901,0.01734,think,13,0.23076923076923078,VBP,RB,VB,IN,NN,3,1,1
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,6,0.3333333333333333,PRP,VBP,DT,JJ,NN,2,0.6,0
0.08772,0.07413,-0.03419,-0.00221,-0.03123,-0.01311,-0.02217,-0.05666,-0.03753,-0.04312,-0.02567,-0.05066,-0.09124,-0.06406,-0.0219,0.0982,-0.0517,-0.0633,-0.00877,0.00108,-0.08042,-0.05919,0.06614,0.05605,0.0342,-0.04544,-0.01208,0.05303,-0.07497,-0.02804,might,8,0.375,JJ,NN,MD,VB,DT,3,1,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,20,0.25,NN,VBD,IN,CD,NNS,5,0.6,1
0.07667,0.02036,-0.02915,-0.0045,0.01497,-0.02329,-0.03015,-0.01503,-0.0079,-0.01304,-0.01935,0.01532,-0.04174,-0.0051,-0.02002,0.03843,-0.02745,-0.01562,-0.02431,-0.01632,-0.03556,-0.02836,0.04342,0.03531,0.00828,-0.00157,0.00042,0.00201,-0.0422,-0.02657,almost,7,0.5714285714285714,NN,VBZ,RB,VBG,NN,4,0.8,1
0.24106,-0.00051,-0.01323,-0.04856,0.02539,0.02678,-0.02285,-0.07094,0.01387,-0.11219,-0.08207,0.02249,-0.02037,0.01296,0.02581,0.11855,-0.08166,-0.0188,-0.10084,-0.10262,-0.08323,-0.06679,0.08699,0.1029,-0.03654,0.03216,-0.12365,0.03636,-0.1266,-0.07454,some,18,0.16666666666666666,VBP,VBG,DT,MD,NN,3,0.6,0
0.27811,-0.01201,0.02268,-0.12541,0.0226,-0.04256,-0.156,-0.04002,-0.03083,-0.23174,-0.17884,0.15672,0.17628,0.128,0.11234,0.24069,-0.25742,-0.05934,-0.44286,-0.14087,0.06087,-0.16552,0.21191,0.16292,-0.06211,0.11466,-0.20641,-0.25065,-0.05311,0.01067,'a bit',10,0.1,START,RB,DT,JJR,IN,1,1,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,8,0.5,MD,VB,IN,VB,CC,4,0.8,0
0.04218,0.07409,-0.09634,-0.0222,-0.08692,-0.01516,-0.03386,-0.03824,-0.0255,-0.04913,0.00865,-0.0942,-0.13241,-0.07988,-0.01722,0.09527,-0.05474,-0.06946,0.0733,-0.02553,-0.10326,-0.10877,0.1059,0.09834,0.08836,-0.03531,-0.02282,0.12326,-0.02692,-0.03298,may,14,0.07142857142857142,START,PRP,MD,VB,IN,1,1,1
0.32208,0.43363,-0.38715,-0.06292,-0.23169,-0.04142,-0.25902,0.32941,0.34406,-0.34927,0.38667,-0.2496,-0.46854,-0.11184,-0.29311,0.51321,-0.26689,-0.52619,0.21941,-0.27098,0.19599,-0.09462,0.25258,0.15228,0.31716,0.15821,-0.01921,0.02306,-0.08118,0.1683,'I mean',13,0.0,START,START,PRP,RB,NNP,0,0.8,1
0.04757,0.02548,-0.07369,0.04634,-0.09218,-0.02612,-0.03895,0.0097,-0.04412,-0.04809,0.05238,-0.07701,-0.10212,-0.07358,0.03293,0.07278,-0.01546,-0.0199,0.10562,-0.02526,-0.01179,-0.11344,0.12856,0.02484,0.07894,0.00547,0.01698,0.0994,0.08861,0.00175,feel,17,0.11764705882352941,PRP,RB,VBP,IN,PRP,2,0.6,1
0.30362,0.01417,0.05162,-0.11729,0.08914,-0.05629,-0.14223,-0.06531,-0.01685,-0.19837,-0.15672,0.16611,0.1632,0.14446,0.08996,0.2439,-0.28604,-0.06431,-0.53244,-0.1452,0.06154,-0.15789,0.1905,0.17014,-0.05364,0.09495,-0.16879,-0.30584,-0.1145,0.00969,'a few',22,0.45454545454545453,VBD,VBD,DT,NNS,RB,10,0.8,1
0.01273,0.05237,-0.06225,-0.00378,-0.08476,0.01381,-0.04071,-0.02586,-0.0365,-0.09356,0.02819,-0.06607,-0.0881,-0.03629,0.04283,0.08982,-0.04945,-0.03097,0.07732,-0.06677,-0.01609,-0.12945,0.12233,0.06109,0.0817,0.00753,-0.02898,0.10707,0.0411,0.02076,could,16,0.8125,IN,PRP,MD,CC,RB,13,0.8,0
0.0308,0.02004,0.00825,-0.01075,0.0188,0.00095,0.02134,-0.00698,-0.00741,-0.00703,0.01069,-0.01555,-0.02327,0.00478,-0.00218,0.00247,-0.00081,-0.01949,-0.00306,0.00431,-0.01976,0.01452,-0.00406,0.02002,-0.01213,-0.01377,-0.01233,-0.01268,-0.02103,-0.00481,general,17,0.8823529411764706,DT,JJ,JJ,NN,STOP,15,1,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,6,0.3333333333333333,PRP,VBP,IN,TO,VB,2,0.8,1
0.10462,0.05264,-0.07977,0.01858,-0.10475,-0.02416,-0.04747,-0.02005,-0.02897,-0.06911,-0.01306,-0.02541,-0.16334,-0.07837,0.01358,0.13756,-0.05743,-0.06351,0.03654,-0.0182,-0.07649,-0.14567,0.17476,0.08668,0.05026,-0.0342,-0.03213,0.12028,-0.034,0.00179,much,7,0.5714285714285714,VBZ,RB,JJ,JJ,.,4,0.6,0
0.01273,0.05237,-0.06225,-0.00378,-0.08476,0.01381,-0.04071,-0.02586,-0.0365,-0.09356,0.02819,-0.06607,-0.0881,-0.03629,0.04283,0.08982,-0.04945,-0.03097,0.07732,-0.06677,-0.01609,-0.12945,0.12233,0.06109,0.0817,0.00753,-0.02898,0.10707,0.0411,0.02076,could,17,0.17647058823529413,RB,PRP,MD,VB,DT,3,0.6,0
0.07312,-0.00912,0.00704,0.05743,-0.04215,-0.02973,-0.0167,-0.01207,-0.03119,-0.02043,0.01489,-0.02419,0.00374,-0.01076,0.02119,-0.0284,0.0237,0.03167,0.05831,-0.00422,0.02237,-0.01187,0.01059,-0.00542,0.04523,0.02675,0.01708,0.03698,0.07555,0.02743,remember,21,0.047619047619047616,START,PRP,VBP,IN,DT,1,0.8,0
0.02792,0.00377,-0.07488,0.07177,-0.03862,-0.05559,-0.06569,0.0222,-0.02224,-0.01105,0.01414,-0.01442,-0.11832,-0.04792,0.0208,0.04957,-0.01855,-0.00547,0.07786,0.01342,-0.03487,-0.05442,0.12583,0.01043,0.0439,-0.01375,0.03612,0.05063,0.0795,-0.03266,find,47,0.7659574468085106,PRP,MD,VB,DT,JJ,36,1,0
0.01377,-0.0045,0.01041,0.00087,-0.01123,-0.01702,-0.01239,-0.01029,-0.0214,0.00005,-0.02218,0.00511,-0.00416,0.0009,-0.01778,0.02145,-0.00081,-0.01552,-0.03256,-0.00778,-0.02965,-0.00598,0.00074,0.02213,0.00285,-0.01445,-0.0166,-0.00433,-0.02936,-0.0035,fair,4,0.25,START,DT,JJ,JJ,NN,1,0.8,0
0.0656,-0.03543,-0.01026,0.01317,0.01951,-0.02395,-0.0045,0.00834,-0.01302,0.0124,-0.00707,0.02136,-0.01382,-0.02754,0.01694,-0.00121,0.00459,0.01917,0.01009,0.00071,-0.01517,-0.00015,0.04089,-0.01413,-0.01952,0.00252,0.01924,-0.0094,-0.00839,-0.02366,hear,20,0.65,:,PRP,VBP,DT,JJ,13,0.6,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,17,0.23529411764705882,VBG,NNS,IN,IN,TO,4,0.8,0
0.08772,0.07413,-0.03419,-0.00221,-0.03123,-0.01311,-0.02217,-0.05666,-0.03753,-0.04312,-0.02567,-0.05066,-0.09124,-0.06406,-0.0219,0.0982,-0.0517,-0.0633,-0.00877,0.00108,-0.08042,-0.05919,0.06614,0.05605,0.0342,-0.04544,-0.01208,0.05303,-0.07497,-0.02804,might,20,0.25,NN,NN,MD,VB,DT,5,0.6,0
0.03193,0.06464,-0.13298,0.09186,-0.12511,-0.06653,-0.05072,-0.0447,-0.07406,-0.14041,-0.00119,-0.05647,-0.21852,-0.07972,0.03315,0.17449,-0.07881,-0.09176,0.08766,-0.08329,-0.08064,-0.18796,0.27131,0.08926,0.09247,-0.00728,-0.00151,0.15477,0.07508,-0.06877,really,17,0.23529411764705882,IN,PRP,RB,VBD,RB,4,0.6,1
0.00537,0.02812,-0.00512,0.01645,-0.01249,-0.01767,0.01132,-0.01415,-0.0136,-0.01041,-0.00121,0.00243,-0.02401,-0.01335,0.01718,0.02939,-0.01947,-0.00982,0.00671,-0.02696,-0.00237,-0.02791,0.02381,0.02306,-0.00588,-0.00605,-0.0013,0.0156,-0.01883,-0.01569,maybe,17,0.17647058823529413,PRP,VBD,RB,CD,NNS,3,1,1
0.03193,0.06464,-0.13298,0.09186,-0.12511,-0.06653,-0.05072,-0.0447,-0.07406,-0.14041,-0.00119,-0.05647,-0.21852,-0.07972,0.03315,0.17449,-0.07881,-0.09176,0.08766,-0.08329,-0.08064,-0.18796,0.27131,0.08926,0.09247,-0.00728,-0.00151,0.15477,0.07508,-0.06877,really,10,0.3,NNP,NNP,RB,VBZ,DT,3,0.6,0
0.30362,0.01417,0.05162,-0.11729,0.08914,-0.05629,-0.14223,-0.06531,-0.01685,-0.19837,-0.15672,0.16611,0.1632,0.14446,0.08996,0.2439,-0.28604,-0.06431,-0.53244,-0.1452,0.06154,-0.15789,0.1905,0.17014,-0.05364,0.09495,-0.16879,-0.30584,-0.1145,0.00969,'a few',15,0.06666666666666667,START,NNP,DT,NNS,RB,1,0.8,1
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,23,0.7391304347826086,IN,NN,IN,NNP,NNP,17,1,1
0.25658,-0.00053,-0.167,0.19906,-0.24706,-0.0865,-0.11864,0.04644,-0.05594,-0.13905,0.10358,-0.10144,-0.23931,-0.11586,0.16378,0.09421,0.03549,-0.0424,0.32828,-0.0752,0.05772,-0.23868,0.28993,0.00721,0.17768,0.05987,0.08046,0.21763,0.33554,0.03255,know,9,0.3333333333333333,VBP,RB,VB,IN,CD,3,0.6,1
0.01863,-0.00116,-0.00456,-0.01414,0.00421,-0.01152,-0.0091,0.01787,-0.00861,0.00243,0.00115,-0.00308,-0.0201,-0.00879,-0.00857,0.01368,0.00076,0.00158,-0.00966,0.01377,-0.00183,-0.00169,0.018,-0.01218,-0.00172,-0.01203,-0.00402,-0.00965,-0.01312,0.01186,consider,37,0.8918918918918919,IN,PRP,VBP,NNS,VB,33,0.6,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,28,0.25,IN,PRP,IN,NNS,DT,7,0.8,0
0.01409,0.02419,0.00327,0.01364,-0.01161,-0.01254,-0.00767,-0.0165,-0.02599,-0.00495,0.00469,-0.00268,-0.00233,0.01063,0.00161,0.01807,-0.01821,-0.01642,-0.03141,-0.00876,-0.00771,-0.01003,0.00679,0.01658,0.00275,0.00196,0.00335,0.01477,-0.03,-0.02281,fairly,19,0.15789473684210525,VBD,IN,RB,JJ,NNS,3,1,1
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,8,0.375,VBD,IN,IN,CD,JJ,3,1,1
0.21368,-0.08808,0.07176,-0.11633,0.07583,-0.02593,-0.15668,-0.00465,0.00563,-0.20936,-0.16097,0.19699,0.25751,0.16439,0.15038,0.1725,-0.20501,-0.04643,-0.44356,-0.14775,0.1532,-0.13986,0.18259,0.12517,-0.08897,0.14357,-0.18677,-0.27669,0.01044,0.05439,'a bunch',35,0.8285714285714286,RB,VB,DT,IN,NNS,29,1,0
0.02568,0.12676,-0.05434,-0.0339,-0.10975,0.03505,0.08906,-0.02535,-0.00298,-0.01856,0.06652,-0.10826,-0.0906,-0.04145,-0.08085,0.08023,-0.03006,-0.09687,0.05838,-0.00834,-0.07941,-0.03881,0.01131,0.10207,0.08161,-0.01909,-0.0075,0.08458,-0.05091,0.04361,about,9,0.5555555555555556,RB,VBG,IN,VBN,NN,5,1,0
0.17634,0.03501,0.22203,-0.20581,0.21529,0.15413,0.29896,-0.26268,-0.02515,0.11612,0.06156,-0.11579,0.17305,0.18605,-0.26564,-0.15112,-0.11656,-0.0438,-0.14372,0.01188,-0.21605,0.29259,-0.39545,0.12212,-0.05779,-0.06492,-0.04352,0.00748,-0.39651,-0.0967,'kind of',6,0.3333333333333333,DT,VBD,NN,JJ,.,2,1,1
0.03658,0.1262,-0.07114,0.09958,-0.04062,-0.08638,0.01315,-0.06991,-0.12214,0.03885,0.04842,-0.06526,-0.16979,-0.06112,-0.06523,0.05602,-0.05185,-0.04993,-0.00605,0.02855,-0.09863,-0.04611,0.07503,-0.0225,0.10074,-0.02787,0.09196,0.03388,0.01336,-0.08578,like,11,0.09090909090909091,START,PRP,VBP,DT,NNS,1,0.8,0
0.0108,-0.00601,-0.01357,0.00085,-0.01638,-0.00751,0.01329,-0.00237,-0.02319,-0.01826,-0.00314,-0.00713,-0.00381,0.00085,-0.00527,0.0109,-0.01353,-0.00107,-0.00364,-0.00517,-0.02274,-0.01169,0.01749,0.01979,-0.00083,-0.01849,-0.00518,0.02007,-0.01026,-0.01933,completely,3,0.6666666666666666,PRP,VBP,RB,STOP,STOP,2,1,0
0.005,-0.00982,-0.024,0.01995,-0.00534,-0.00249,-0.00484,0.00217,-0.02159,-0.00421,0.00906,0.00161,-0.01361,-0.01719,0.01741,0.00741,-0.01134,0.00727,0.01744,0.00204,-0.02574,-0.01058,0.03019,0.0141,0.00095,0.00462,0.00576,0.00058,0.02088,-0.01422,expect,18,0.6111111111111112,CC,PRP,VBP,DT,JJ,11,1,0
0.03193,0.06464,-0.13298,0.09186,-0.12511,-0.06653,-0.05072,-0.0447,-0.07406,-0.14041,-0.00119,-0.05647,-0.21852,-0.07972,0.03315,0.17449,-0.07881,-0.09176,0.08766,-0.08329,-0.08064,-0.18796,0.27131,0.08926,0.09247,-0.00728,-0.00151,0.15477,0.07508,-0.06877,really,11,0.5454545454545454,PRP,VBZ,RB,VBN,RB,6,0.8,1
