@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric

@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
0.42633,-0.06828,0.21088,-0.26516,0.21858,-0.14956,-0.35103,-0.0194,-0.0421,-0.54597,'a bit',13,0.307692308,NN,IN,DT,IN,DT,4,0.8,1
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,47,0.659574468,VB,IN,JJS,IN,DT,31,0.8,1
0.42633,-0.06828,0.21088,-0.26516,0.21858,-0.14956,-0.35103,-0.0194,-0.0421,-0.54597,'a bit',13,0.230769231,VBD,RB,DT,IN,NN,3,1,1
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,13,0.230769231,JJ,NN,MD,VB,NN,3,0.6,0
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,48,0.6875,IN,PRP,MD,VB,VBN,33,1,0
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,7,0.285714286,VBG,JJ,MD,VB,PRP,2,1,1
0.09562,0.00235,-0.18654,0.08798,-0.18224,-0.0634,0.02009,-0.09396,-0.12519,-0.11597,read,30,0.066666667,-LRB-,VB,VB,DT,NN,2,0.8,0
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,13,0.538461538,VB,:,MD,DT,NN,7,0.8,1
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,18,0.277777778,RB,RB,JJ,IN,DT,5,0.8,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,18,0.611111111,JJ,NNS,IN,VBG,DT,11,0.8,1
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,23,0.347826087,WP,PRP,MD,VB,PRP,8,0.6,1
0.31778,0.08715,-0.06566,0.04696,-0.04149,-0.12369,-0.10275,-0.14546,-0.08922,-0.0167,seem,40,0.475,JJS,NNS,VBP,TO,VB,19,0.8,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,10,0.3,VBP,RB,VB,IN,DT,3,1,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,27,0.037037037,START,DT,MD,VB,VBN,1,0.8,0
0.12272,-0.02604,0.01819,0.11159,-0.099,-0.07168,-0.02896,-0.031,-0.06249,-0.06044,remember,24,0.583333333,PRP,MD,VB,VBZ,IN,14,0.6,0
0.06776,1.10844,-0.76075,-0.09371,-0.24895,-0.2765,-0.29602,0.24029,0.49709,-0.58504,'I mean',28,0,START,START,PRP,DT,IN,0,0.8,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,14,0.5,NN,PRP,VBP,PRP,VB,7,0.8,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,19,0.473684211,VB,NNS,MD,VB,VBN,9,0.6,0
0.08351,0.03999,-0.17472,0.13275,-0.10443,-0.06685,-0.07165,0.02846,-0.04757,0.00992,find,26,0.576923077,MD,RB,VB,NN,TO,15,1,0
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,40,0.7,VB,PRP,VB,WRB,PRP,28,0.6,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,18,0.444444444,PRP,VBD,IN,PRP,VBD,8,1,1
0.31778,0.08715,-0.06566,0.04696,-0.04149,-0.12369,-0.10275,-0.14546,-0.08922,-0.0167,seem,23,0.130434783,JJ,NNS,VBP,JJ,TO,3,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,4,0.5,NNP,PRP$,IN,NNP,STOP,2,1,0
0.09562,0.00235,-0.18654,0.08798,-0.18224,-0.0634,0.02009,-0.09396,-0.12519,-0.11597,read,19,0.210526316,PRP,VBP,VBN,IN,DT,4,0.6,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,4,0.5,PRP,RB,IN,PRP,STOP,2,1,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,40,0.8,VBG,NNS,IN,PRP,VBZ,32,0.8,1
0.03487,0.0883,-0.18897,0.09422,-0.21799,-0.06657,-0.08621,0.01305,-0.10561,-0.10731,feel,20,0.1,JJS,NNS,VBP,JJ,CC,2,0.8,0
0.09562,0.00235,-0.18654,0.08798,-0.18224,-0.0634,0.02009,-0.09396,-0.12519,-0.11597,read,39,0.153846154,JJ,NNS,VBP,NNS,IN,6,0.8,0
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,12,0.416666667,PRP,VBP,VB,NN,IN,5,0.6,1
0.00278,0.06908,-0.00183,0.04718,-0.02546,-0.0542,0.02853,-0.01888,-0.02288,-0.01586,maybe,8,0.375,RB,VBP,RB,$,CD,3,1,1
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,29,0.586206897,:,PRP,VBP,VBG,NNS,17,1,1
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,24,0.458333333,CC,PRP,VBP,DT,JJ,11,0.8,1
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,15,0.666666667,NNP,VBP,RB,VBN,PRP,10,0.8,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,9,0.444444444,RB,JJ,IN,DT,IN,4,1,0
0.06059,0.04326,-0.1936,0.00245,-0.13816,-0.06623,-0.04932,0.03959,-0.00106,-0.09682,sure,16,0.0625,START,RB,JJ,WRB,DT,1,0.8,1
0.03487,0.0883,-0.18897,0.09422,-0.21799,-0.06657,-0.08621,0.01305,-0.10561,-0.10731,feel,12,0.166666667,PRP,RB,VBP,IN,PRP,2,0.6,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,9,0.777777778,IN,FW,IN,NNS,STOP,7,0.8,0
0.31778,0.08715,-0.06566,0.04696,-0.04149,-0.12369,-0.10275,-0.14546,-0.08922,-0.0167,seem,25,0.52,PRP,RB,VBP,TO,VB,13,1,1
0.08351,0.03999,-0.17472,0.13275,-0.10443,-0.06685,-0.07165,0.02846,-0.04757,0.00992,find,34,0.588235294,NNS,CC,VB,JJ,NN,20,0.8,0
0.31778,0.08715,-0.06566,0.04696,-0.04149,-0.12369,-0.10275,-0.14546,-0.08922,-0.0167,seem,16,0.5625,VBP,RB,VB,TO,VB,9,0.8,1
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,4,0.25,START,IN,JJS,JJ,NNS,1,0.6,0
0.04024,-0.04098,0.00118,0.03253,-0.05228,-0.06317,-0.08276,-0.017,0.02318,0.00847,understand,23,0.304347826,CC,PRP,VBP,DT,IN,7,0.6,1
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,6,0.833333333,RB,RB,JJ,STOP,STOP,5,1,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,39,0.230769231,JJ,NNS,IN,DT,NN,9,0.8,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,17,0.588235294,VBP,RB,VB,DT,NN,10,0.8,0
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,18,0.333333333,JJ,IN,JJS,IN,PRP$,6,0.8,1
0.02868,1.42642,-1.19512,-0.13711,-0.91496,-0.31483,-0.55681,0.12885,0.14598,-0.80389,'I would say',10,0.7,NN,JJ,PRP,STOP,STOP,7,1,1
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,25,0.16,VBP,RB,RB,JJ,IN,4,0.8,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,19,0.052631579,START,PRP,VBP,EX,VBZ,1,1,1
0.05146,0.00074,-0.00806,-0.04752,0.01413,-0.02698,-0.01287,0.04581,-0.02927,0.01609,consider,45,0.844444444,JJ,NN,VB,PRP,DT,38,1,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,9,0.666666667,DT,NN,MD,VB,VBN,6,1,0
0.04024,-0.04098,0.00118,0.03253,-0.05228,-0.06317,-0.08276,-0.017,0.02318,0.00847,understand,9,0.111111111,START,NNS,VBP,JJR,RB,1,0.8,0
0.09562,0.00235,-0.18654,0.08798,-0.18224,-0.0634,0.02009,-0.09396,-0.12519,-0.11597,read,13,0.769230769,VBP,RB,VB,NNS,.,10,1,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,17,0.294117647,DT,RBS,IN,DT,NNS,5,1,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,48,0.645833333,VB,NN,IN,DT,CD,31,0.8,0
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,13,0.230769231,NN,PRP,MD,VB,VBN,3,1,1
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,5,0.6,DT,VBZ,RB,JJ,STOP,3,0.8,1
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,12,0.083333333,START,PRP,RB,VBP,PRP,1,0.6,0
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,6,0.666666667,NN,VBP,RB,JJ,STOP,4,0.8,0
0.20719,0.09285,0.40546,-0.37242,0.28919,0.25507,0.51532,-0.40785,0.00519,0.25602,'kind of',26,0.653846154,IN,DT,NN,NN,WDT,17,1,0
0.12272,-0.02604,0.01819,0.11159,-0.099,-0.07168,-0.02896,-0.031,-0.06249,-0.06044,remember,58,0.155172414,MD,RB,VB,WRB,-RRB-,9,0.6,0
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,19,0.684210526,VBP,VBZ,DT,NN,PRP,13,0.8,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,20,0.2,NN,NNS,IN,DT,VBP,4,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,23,0.130434783,VBP,JJ,IN,VBG,DT,3,1,0
0.07049,0.04611,0.02087,-0.02593,0.05208,0.00194,0.05169,-0.00484,-0.01598,-0.03075,general,36,0.277777778,NN,NN,JJ,NN,NN,10,0.8,0
0.11555,0.05234,-0.07625,0.05588,0.0297,0.01004,-0.02133,-0.02579,-0.04755,-0.03745,apparently,22,0.090909091,EX,VBP,RB,JJ,NNS,2,0.8,1
0.06059,0.04326,-0.1936,0.00245,-0.13816,-0.06623,-0.04932,0.03959,-0.00106,-0.09682,sure,8,0.25,PRP,VBP,JJ,PRP$,VBN,2,0.8,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,27,0.888888889,VBD,RB,VB,WRB,.,24,0.6,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,16,0.8125,DT,NN,IN,PRP,.,13,0.8,0
0.41548,-0.17641,0.20345,-0.29888,0.28813,-0.10528,-0.30855,-0.10238,0.02538,-0.59243,'a couple',15,0.466666667,VB,TO,DT,NNS,VBD,7,1,1
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,11,0.545454545,WDT,MD,RBS,RB,VB,6,0.6,1
0.16635,0.14887,-0.06106,0.00215,-0.05662,-0.03318,-0.07087,-0.10591,-0.0755,-0.08193,might,15,0.333333333,IN,PRP,MD,VB,TO,5,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,42,0.476190476,TO,VB,IN,WP,VBZ,20,1,0
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,34,0.470588235,VBP,RB,DT,NNS,TO,16,0.8,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,33,0.181818182,PRP,VBD,IN,VBG,NNS,6,1,0
0.13815,0.05612,-0.06718,-0.02342,0.03297,-0.03341,-0.05307,-0.02806,-0.01098,-0.01218,almost,24,0.166666667,VBN,RP,RB,CD,NN,4,0.8,1
0.12272,-0.02604,0.01819,0.11159,-0.099,-0.07168,-0.02896,-0.031,-0.06249,-0.06044,remember,6,0.166666667,START,PRP,VBP,DT,IN,1,0.8,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,11,0.272727273,MD,RB,VB,NNP,CC,3,1,1
0.17654,0.10453,-0.09168,0.05792,-0.04515,-0.04117,-0.01499,-0.03327,-0.07144,-0.04627,someone,16,0.4375,VB,IN,NN,WP,VBD,7,0.8,0
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,6,0.166666667,START,PRP,MD,RB,VB,1,1,1
0.42633,-0.06828,0.21088,-0.26516,0.21858,-0.14956,-0.35103,-0.0194,-0.0421,-0.54597,'a bit',25,0.76,VBG,IN,DT,IN,NN,19,0.8,1
0.17654,0.10453,-0.09168,0.05792,-0.04515,-0.04117,-0.01499,-0.03327,-0.07144,-0.04627,someone,29,0.482758621,:,RB,NN,VBZ,IN,14,0.6,1
0.49452,-0.01157,0.27018,-0.25735,0.37993,-0.1712,-0.3051,-0.07164,0.01043,-0.48681,'a few',11,0.272727273,PRP,VBP,DT,JJ,NN,3,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,26,0.153846154,PRP,VBZ,IN,WRB,JJ,4,0.6,0
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,22,0.045454545,START,CC,JJS,IN,DT,1,0.6,1
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,11,0.727272727,NN,MD,RB,VB,.,8,0.6,0
0.07049,0.04611,0.02087,-0.02593,0.05208,0.00194,0.05169,-0.00484,-0.01598,-0.03075,general,10,0.4,VBZ,DT,JJ,NN,RB,4,1,1
0.16313,0.06546,0.02393,0.02652,0.03191,-0.00524,-0.04378,-0.05501,-0.05389,-0.05937,possible,17,0.117647059,PRP,VBZ,JJ,IN,NNP,2,0.8,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,26,0.269230769,DT,NN,MD,VB,IN,7,1,0
0.07607,0.00731,0.01237,0.05808,-0.05943,0.01297,0.01834,-0.02978,-0.06355,-0.01861,generally,10,0.9,IN,NNS,RB,STOP,STOP,9,1,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,6,0.166666667,START,PRP,VBP,WP,NNS,1,0.6,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,18,0.611111111,DT,VB,IN,JJ,NN,11,1,0
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,19,0.842105263,WDT,PRP,MD,VB,.,16,0.8,1
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,9,0.555555556,VBZ,DT,RBS,JJ,NN,5,0.6,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,6,0.666666667,VBP,RB,VB,PRP,STOP,4,1,0
0.03487,0.0883,-0.18897,0.09422,-0.21799,-0.06657,-0.08621,0.01305,-0.10561,-0.10731,feel,15,0.066666667,START,PRP,VBP,DT,JJ,1,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,29,0.655172414,NN,IN,RB,$,CD,19,0.8,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,11,0.363636364,JJ,NNS,IN,PRP,VBZ,4,1,1
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,26,0.692307692,IN,PRP,VBP,PRP,RB,18,0.8,1
0.07049,0.04611,0.02087,-0.02593,0.05208,0.00194,0.05169,-0.00484,-0.01598,-0.03075,general,8,0.625,DT,RB,JJ,NN,.,5,1,1
0.02518,-0.01937,0.03421,0.00027,-0.03498,-0.04537,-0.03344,-0.023,-0.05807,0.00203,fair,9,0.444444444,VBG,DT,JJ,NN,IN,4,0.6,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,9,0.222222222,DT,VBZ,IN,CD,NN,2,1,1
0.12272,-0.02604,0.01819,0.11159,-0.099,-0.07168,-0.02896,-0.031,-0.06249,-0.06044,remember,9,0.111111111,START,PRP,VBP,VBG,IN,1,0.8,0
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,18,0.222222222,RB,RB,VB,IN,PRP,4,0.6,0
0.10268,-0.02932,-0.07232,0.00246,-0.03711,0.02893,-0.00105,-0.02255,0.01322,-0.03956,basically,20,0.8,PRP,VBD,RB,JJ,JJ,16,0.8,1
0.31778,0.08715,-0.06566,0.04696,-0.04149,-0.12369,-0.10275,-0.14546,-0.08922,-0.0167,seem,25,0.36,CC,FW,VBP,TO,VB,9,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,14,0.714285714,RB,VBG,IN,VBG,NN,10,1,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,19,0.157894737,VBP,RB,VB,DT,NN,3,1,1
0.49452,-0.01157,0.27018,-0.25735,0.37993,-0.1712,-0.3051,-0.07164,0.01043,-0.48681,'a few',11,0.545454545,VBG,IN,DT,JJ,NNS,6,0.8,1
0.13815,0.05612,-0.06718,-0.02342,0.03297,-0.03341,-0.05307,-0.02806,-0.01098,-0.01218,almost,33,0.848484848,JJ,IN,RB,DT,JJ,28,1,1
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,20,0.75,NNP,CC,MD,RB,VB,15,0.8,0
0.08351,0.03999,-0.17472,0.13275,-0.10443,-0.06685,-0.07165,0.02846,-0.04757,0.00992,find,28,0.25,NN,FW,VB,RBS,JJ,7,1,1
0.01495,0.02057,-0.01744,0.02043,-0.04723,-0.00964,-0.04729,-0.03526,-0.07155,-0.02661,guess,9,0.111111111,START,PRP,VBP,EX,VBP,1,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,20,0.35,JJ,NN,IN,``,NNS,7,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,10,0.5,VBD,DT,IN,DT,NN,5,1,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,15,0.6,VBP,RB,VB,PRP,MD,9,1,1
0.02461,-0.01464,0.03192,-0.00351,-0.0196,-0.02641,0.03881,-0.01272,-0.04192,0.03126,often,24,0.041666667,START,RBR,RB,IN,RB,1,0.8,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,35,0.085714286,PRP,VBD,IN,DT,NN,3,1,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,25,0.72,VBP,RB,VB,JJ,IN,18,1,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,18,0.166666667,VB,RB,VB,DT,VBZ,3,1,1
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,11,0.363636364,RB,VB,JJ,IN,PRP$,4,1,1
0.03812,-0.02639,0.01185,0.03877,-0.01108,-0.04163,-0.02794,-0.01026,-0.0161,-0.04164,assume,20,0.05,START,PRP,VBP,PRP,VBP,1,0.8,1
0.43108,0.15338,-0.22204,0.01704,-0.24242,-0.0457,-0.07171,-0.14274,-0.10106,-0.20696,'pretty much',22,0.636363636,PRP,VBP,RB,IN,IN,14,0.8,1
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,16,0.0625,START,PRP,VBP,DT,NNS,1,0.8,1
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,29,0.75862069,NN,IN,DT,CC,DT,22,0.8,1
0.12272,-0.02604,0.01819,0.11159,-0.099,-0.07168,-0.02896,-0.031,-0.06249,-0.06044,remember,12,0.083333333,START,PRP,VBP,NNS,IN,1,0.8,0
0.12272,-0.02604,0.01819,0.11159,-0.099,-0.07168,-0.02896,-0.031,-0.06249,-0.06044,remember,6,0.166666667,START,PRP,VBP,PRP$,NN,1,0.8,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,13,0.307692308,NNP,NNP,IN,DT,NNS,4,1,0
0.16635,0.14887,-0.06106,0.00215,-0.05662,-0.03318,-0.07087,-0.10591,-0.0755,-0.08193,might,17,0.235294118,DT,WP,MD,RB,VB,4,1,1
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,40,0.475,RB,RB,MD,VB,VBN,19,0.8,0
0.49452,-0.01157,0.27018,-0.25735,0.37993,-0.1712,-0.3051,-0.07164,0.01043,-0.48681,'a few',11,0.272727273,MD,VB,DT,NNS,TO,3,1,1
0.13577,0.05458,-0.05302,0.10402,-0.18692,-0.09008,-0.06131,0.02872,-0.08236,-0.00973,believe,12,0.25,MD,RB,VB,IN,DT,3,0.8,1
0.08557,0.03856,-0.02489,-0.00836,0.05089,0.01708,-0.03336,-0.02515,-0.00864,0.00446,somewhere,10,0.7,IN,IN,RB,RB,.,7,0.8,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,16,0.4375,NN,NNS,IN,DT,NN,7,1,0
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,34,0.529411765,CC,PRP,MD,VB,IN,18,1,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,9,0.222222222,FW,FW,VBP,NN,MD,2,0.6,0
0.20719,0.09285,0.40546,-0.37242,0.28919,0.25507,0.51532,-0.40785,0.00519,0.25602,'kind of',11,0.636363636,NN,VBZ,NN,IN,.,7,0.6,1
0.02053,-0.02938,-0.03717,0.00583,-0.04244,-0.02763,0.02967,0.00722,-0.06192,-0.05109,completely,30,0.1,VBP,RB,RB,JJ,IN,3,1,0
