@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute pos30 numeric
@attribute pos31 numeric
@attribute pos32 numeric
@attribute pos33 numeric
@attribute pos34 numeric
@attribute pos35 numeric
@attribute pos36 numeric
@attribute pos37 numeric
@attribute pos38 numeric
@attribute pos39 numeric
@attribute pos40 numeric
@attribute pos41 numeric
@attribute pos42 numeric
@attribute pos43 numeric
@attribute pos44 numeric
@attribute pos45 numeric
@attribute pos46 numeric
@attribute pos47 numeric
@attribute pos48 numeric
@attribute pos49 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,23,0.739130435,IN,NN,IN,NNP,NNP,17,1,1
-0.09597,0.03106,-0.12831,0.12004,-0.17099,-0.05938,-0.07631,-0.00528,-0.05445,-0.11648,0.05157,-0.08189,-0.20176,-0.08546,0.0836,0.12425,-0.01628,-0.06187,0.18555,-0.0663,-0.01587,-0.1829,0.23221,0.04745,0.12173,0.02427,0.03374,0.15708,0.17424,-0.00442,-0.01322,-0.1974,-0.04251,0.18448,-0.15816,0.05252,0.19445,-0.19596,0.13291,-0.04349,-0.21362,0.04635,-0.09362,0.22124,0.19605,0.16982,-0.17244,0.06665,-0.06184,-0.07187,know,9,0.333333333,VBP,RB,VB,IN,CD,3,0.6,1
0.01327,-0.00091,-0.00291,-0.00859,0.00258,-0.00699,-0.00555,0.01002,-0.00552,0.00084,-0.00019,-0.0017,-0.01258,-0.00543,-0.00503,0.00938,-0.00003,0.00063,-0.0065,0.00792,-0.00202,-0.0016,0.01185,-0.0066,-0.00149,-0.00739,-0.00301,-0.00562,-0.00852,0.0066,0.00441,-0.00752,-0.00263,0.00288,-0.00368,0.009,0.00356,0.00129,0.0115,0.00179,-0.00706,-0.00815,-0.00222,0.00864,0.00596,-0.01073,-0.00157,-0.00125,0.00395,-0.01194,consider,37,0.891891892,IN,PRP,VBP,NNS,VB,33,0.6,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,28,0.25,IN,PRP,IN,NNS,DT,7,0.8,0
0.01449,0.01646,0.00019,0.0085,-0.00629,-0.00934,-0.00712,-0.01251,-0.01683,-0.00654,0.00185,-0.00199,-0.00635,0.00605,-0.00106,0.01613,-0.016,-0.01204,-0.02231,-0.00838,-0.00786,-0.00905,0.00921,0.01293,0.00244,0.00197,0.00068,0.01008,-0.02117,-0.01703,-0.0012,-0.00131,0.00099,-0.00955,0.00082,0.0049,0.0008,0.02782,-0.00671,0.0035,0.03349,0.00556,-0.01406,-0.00837,-0.00021,-0.00319,-0.00797,-0.00015,0.0065,-0.00261,fairly,19,0.157894737,VBD,IN,RB,JJ,NNS,3,1,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,8,0.375,VBD,IN,IN,CD,JJ,3,1,1
0.13432,-0.12092,0.03755,-0.04733,0.08024,-0.04776,-0.17567,0.03392,0.01672,-0.18072,-0.11584,0.16717,0.17077,0.11297,0.14091,0.10778,-0.12868,0.00441,-0.28958,-0.12762,0.1586,-0.10975,0.1778,0.04384,-0.08578,0.13431,-0.12012,-0.18999,0.07443,0.02826,-0.12074,-0.03981,0.00401,-0.07478,-0.16308,-0.03542,-0.17194,0.15391,-0.13183,0.22992,0.37857,-0.05107,-0.11227,-0.1163,-0.07781,-0.06441,0.07191,-0.00532,-0.05109,-0.04658,'a bunch',35,0.828571429,RB,VB,DT,IN,NNS,29,1,0
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,9,0.555555556,RB,VBG,IN,VBN,NN,5,1,0
0.05537,0.02654,0.17326,-0.14116,0.14686,0.12057,0.21643,-0.17055,-0.00704,0.09566,0.06006,-0.07912,0.15589,0.13797,-0.17349,-0.15502,-0.0629,-0.00575,-0.0789,0.00788,-0.11633,0.2094,-0.31161,0.0633,-0.03071,-0.03082,-0.02191,0.01234,-0.25875,-0.04735,0.03553,0.23779,-0.05302,-0.24207,0.2367,-0.04486,-0.06791,0.21417,-0.07429,-0.17031,0.20769,-0.00581,0.18192,-0.25642,-0.14984,-0.10579,0.19488,-0.05663,0.10654,0.14776,'kind of',6,0.333333333,DT,VBD,NN,JJ,.,2,1,1
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,11,0.090909091,START,PRP,VBP,DT,NNS,1,0.8,0
0.01138,-0.00154,-0.00953,-0.00078,-0.0109,-0.00396,0.00867,-0.004,-0.0148,-0.01318,-0.00269,-0.00588,-0.0056,-0.00043,-0.00453,0.01014,-0.0109,-0.00304,-0.00312,-0.00494,-0.01786,-0.00919,0.01334,0.01549,0.00013,-0.01177,-0.00481,0.01471,-0.01002,-0.01326,0.00689,0.00939,-0.00474,0.0047,-0.01294,0.01204,0.0082,0.00955,0.01297,-0.02028,0.00813,0.00088,-0.01667,0.00069,0.00432,-0.00769,-0.0098,-0.00406,0.00806,0.00864,completely,3,0.666666667,PRP,VBP,RB,STOP,STOP,2,1,0
0.00889,-0.00581,-0.0156,0.01208,-0.00285,-0.00261,-0.00431,-0.00088,-0.01429,-0.00517,0.00351,0.00116,-0.01099,-0.01076,0.01012,0.00869,-0.00952,0.00299,0.00798,-0.00066,-0.01808,-0.00865,0.02253,0.01072,0.00004,0.00292,0.00198,0.00113,0.01086,-0.01085,-0.01006,-0.00211,-0.00629,0.01376,-0.01791,0.0128,-0.00716,0.00104,0.00641,0.00904,-0.00501,0.01312,-0.00486,0.00393,0.00367,-0.00536,-0.01176,0.00729,0.00512,0.0063,expect,18,0.611111111,CC,PRP,VBP,DT,JJ,11,1,0
0.08974,0.0616,-0.10063,0.05222,-0.08398,-0.04827,-0.0332,-0.06222,-0.06427,-0.11179,-0.01629,-0.04718,-0.1818,-0.0599,0.00252,0.16243,-0.08635,-0.0837,0.03053,-0.0702,-0.10023,-0.14349,0.21273,0.0941,0.06228,-0.0124,-0.01761,0.1151,0.00821,-0.07109,-0.0576,-0.03977,-0.04295,0.03837,-0.13161,0.08708,0.04704,-0.0075,0.11891,-0.07537,-0.02335,0.03183,-0.12808,0.07508,0.06316,0.04099,-0.11767,0.04627,0.0298,-0.03154,really,11,0.545454545,PRP,VBZ,RB,VBN,RB,6,0.8,1
-0.00011,0.03244,-0.05569,0.02638,-0.06528,-0.01815,-0.02032,-0.01112,-0.03665,-0.0378,0.02718,-0.05761,-0.08869,-0.05242,0.00885,0.07168,-0.02582,-0.02852,0.05856,-0.02098,-0.03542,-0.08195,0.09791,0.03577,0.05505,-0.00507,0.00463,0.07171,0.03465,-0.0112,-0.0078,-0.04277,-0.02035,0.0588,-0.0529,0.03174,0.06818,-0.03575,0.06023,-0.04286,-0.05699,0.01484,-0.06371,0.07295,0.0662,0.04818,-0.06319,0.02435,-0.01177,-0.0101,feel,18,0.666666667,VBG,PRP,VB,JJ,CC,12,1,0
0.18284,-0.01372,-0.01012,-0.03831,0.02188,0.01835,-0.02136,-0.05154,0.00769,-0.0923,-0.06507,0.01967,-0.01362,0.00852,0.02413,0.08469,-0.06203,-0.01286,-0.0751,-0.0811,-0.0585,-0.05448,0.07595,0.07537,-0.03468,0.02794,-0.092,0.03374,-0.08803,-0.05298,-0.05038,0.06264,-0.0136,-0.05656,-0.06578,0.05961,-0.07397,0.10425,0.03323,0.02508,0.14321,0.00014,-0.08126,-0.08235,-0.03895,-0.06945,-0.0053,-0.01775,0.04412,0.00262,some,33,0.484848485,IN,VBG,DT,RB,JJ,16,0.6,1
0.06632,0.02066,0.00351,0.00059,0.00957,-0.00123,-0.00579,-0.03095,-0.01954,-0.02187,-0.01168,-0.0155,-0.02264,-0.008,-0.01424,0.03572,-0.03299,-0.01449,-0.02825,-0.01463,-0.0433,-0.02637,0.02935,0.0249,0.00204,0.00176,-0.01921,0.01158,-0.04413,-0.02596,-0.0054,0.03078,-0.00547,-0.01831,-0.01635,0.02492,-0.02123,0.05328,0.01515,-0.02018,0.04388,0.00587,-0.03469,-0.01897,-0.0104,-0.02949,-0.00456,-0.00376,0.01981,-0.00535,possible,21,0.619047619,WP$,JJ,JJ,NN,VBD,13,0.8,0
0.07189,0.05893,-0.02856,-0.00335,-0.02568,-0.00906,-0.00943,-0.04568,-0.02875,-0.03078,-0.01663,-0.03947,-0.07506,-0.04463,-0.0237,0.07721,-0.04406,-0.05041,-0.00848,-0.0031,-0.06924,-0.0441,0.05123,0.04877,0.02718,-0.03288,-0.01108,0.04158,-0.06202,-0.02551,-0.03442,0.04101,-0.02474,-0.01848,-0.04382,0.039,-0.01779,0.04862,0.04912,-0.05057,0.04228,-0.00054,-0.05949,-0.02132,-0.02122,-0.02823,-0.02012,0.00407,0.04606,-0.01657,might,6,0.166666667,START,PRP,MD,VB,DT,1,1,1
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,17,0.235294118,VBN,VBG,IN,DT,NN,4,1,1
0.07775,0.12536,-0.09242,0.08673,-0.05835,-0.09837,-0.00624,-0.09159,-0.12857,0.00823,0.01228,-0.07343,-0.22908,-0.07112,-0.08473,0.15058,-0.0922,-0.08639,-0.01289,0.00581,-0.13769,-0.07437,0.1515,0.03435,0.10245,-0.045,0.04933,0.05991,-0.03835,-0.10557,-0.0537,0.0195,0.00706,-0.01443,-0.09132,0.02071,-0.00576,0.08739,0.0802,-0.0939,-0.02443,0.04752,-0.08537,0.05082,0.06246,-0.02034,-0.1119,0.00704,0.06652,-0.02876,'look like',19,0.368421053,VBG,TO,VB,DT,NN,7,0.8,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,13,0.307692308,RB,NN,IN,DT,NN,4,0.8,0
0.18284,-0.01372,-0.01012,-0.03831,0.02188,0.01835,-0.02136,-0.05154,0.00769,-0.0923,-0.06507,0.01967,-0.01362,0.00852,0.02413,0.08469,-0.06203,-0.01286,-0.0751,-0.0811,-0.0585,-0.05448,0.07595,0.07537,-0.03468,0.02794,-0.092,0.03374,-0.08803,-0.05298,-0.05038,0.06264,-0.0136,-0.05656,-0.06578,0.05961,-0.07397,0.10425,0.03323,0.02508,0.14321,0.00014,-0.08126,-0.08235,-0.03895,-0.06945,-0.0053,-0.01775,0.04412,0.00262,some,10,0.3,EX,VBP,DT,WDT,VBP,3,0.6,0
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,12,0.25,VBP,VBG,IN,DT,JJ,3,1,0
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,21,0.80952381,NNP,IN,RB,$,CD,17,1,1
0.06518,0.02139,0.0209,-0.00935,0.03596,-0.01646,0.02796,-0.03423,0.00213,0.05151,-0.00631,-0.00416,0.01353,0.00443,-0.05499,0.00296,-0.01718,-0.00277,-0.04367,0.01255,-0.03492,0.05104,-0.03473,-0.00363,0.00324,-0.01567,-0.00043,-0.03497,-0.06095,-0.02279,0.01206,0.08081,0.01874,-0.06152,0.03805,-0.00659,-0.05317,0.08911,-0.01201,-0.01022,0.06353,0.00168,0.01185,-0.06407,-0.03933,-0.05377,0.02003,-0.01706,0.0474,0.02357,most,21,0.380952381,:,DT,RBS,JJ,TO,8,0.8,0
-0.11618,0.03921,-0.11864,0.1455,-0.15782,-0.08193,-0.07873,-0.03791,-0.12697,-0.0855,0.06663,-0.082,-0.18642,-0.08529,0.0729,0.09491,-0.02731,-0.02991,0.17365,-0.05102,-0.02375,-0.20093,0.2511,0.02139,0.13405,0.0044,0.06397,0.16818,0.21747,-0.02126,0.02441,-0.23323,-0.01055,0.18117,-0.13498,-0.04867,0.22325,-0.18737,0.08451,-0.0661,-0.22557,0.05195,-0.08173,0.23132,0.24917,0.15895,-0.18833,0.06586,-0.08719,-0.07347,think,10,0.4,IN,PRP,VBP,PRP,VB,4,1,1
0.08974,0.0616,-0.10063,0.05222,-0.08398,-0.04827,-0.0332,-0.06222,-0.06427,-0.11179,-0.01629,-0.04718,-0.1818,-0.0599,0.00252,0.16243,-0.08635,-0.0837,0.03053,-0.0702,-0.10023,-0.14349,0.21273,0.0941,0.06228,-0.0124,-0.01761,0.1151,0.00821,-0.07109,-0.0576,-0.03977,-0.04295,0.03837,-0.13161,0.08708,0.04704,-0.0075,0.11891,-0.07537,-0.02335,0.03183,-0.12808,0.07508,0.06316,0.04099,-0.11767,0.04627,0.0298,-0.03154,really,8,0.25,PRP,VBP,RB,JJ,IN,2,0.6,0
-0.00414,0.11011,-0.05825,0.07077,-0.0364,-0.06654,0.00951,-0.05909,-0.08912,0.03233,0.03441,-0.05715,-0.14963,-0.04962,-0.06665,0.06434,-0.05053,-0.04934,-0.00596,0.02426,-0.09468,-0.03559,0.0599,0.00307,0.0823,-0.03295,0.065,0.02397,-0.0114,-0.07076,-0.02543,0.00664,0.00745,-0.02251,-0.03889,-0.01111,0.01315,0.0573,0.03461,-0.08084,-0.04297,0.0325,-0.02039,0.03427,0.04485,-0.00394,-0.06392,0.00382,0.04143,-0.02165,like,23,0.130434783,CC,NNS,IN,PRP,VBP,3,1,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,8,0.375,IN,VBG,IN,NNS,RB,3,0.8,0
0.06518,0.02139,0.0209,-0.00935,0.03596,-0.01646,0.02796,-0.03423,0.00213,0.05151,-0.00631,-0.00416,0.01353,0.00443,-0.05499,0.00296,-0.01718,-0.00277,-0.04367,0.01255,-0.03492,0.05104,-0.03473,-0.00363,0.00324,-0.01567,-0.00043,-0.03497,-0.06095,-0.02279,0.01206,0.08081,0.01874,-0.06152,0.03805,-0.00659,-0.05317,0.08911,-0.01201,-0.01022,0.06353,0.00168,0.01185,-0.06407,-0.03933,-0.05377,0.02003,-0.01706,0.0474,0.02357,most,29,0.344827586,IN,DT,RBS,NNS,IN,10,0.8,0
0.13705,0.03298,-0.02946,0.0229,-0.00229,-0.05323,-0.04145,-0.06133,-0.04279,-0.02012,-0.02664,0.00155,-0.12695,-0.01769,-0.0395,0.10652,-0.08732,-0.02557,-0.05239,-0.02125,-0.10131,-0.05097,0.10562,0.04436,0.02015,-0.01944,-0.01294,0.02139,-0.06673,-0.07799,-0.0484,0.04222,0.01362,-0.03786,-0.04844,0.07555,-0.04452,0.07708,0.04482,-0.02006,0.0293,0.00828,-0.08399,-0.00488,-0.00356,-0.04946,-0.04682,-0.00106,0.09145,-0.01642,seem,10,0.1,START,NNS,VBP,RB,JJR,1,0.8,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,17,0.764705882,DT,VBZ,IN,DT,NN,13,1,0
0.05006,0.07659,-0.04393,-0.03961,-0.05419,0.0279,0.00423,-0.05799,-0.03542,-0.0685,0.00616,-0.03218,-0.03863,-0.03736,-0.01507,0.09568,-0.0748,-0.07515,-0.00594,-0.0409,-0.05337,-0.07634,0.07958,0.06736,0.0358,-0.01055,-0.04587,0.07797,-0.05027,0.00142,-0.05602,0.0022,-0.05384,-0.02123,-0.04792,0.01829,-0.02858,0.04215,0.04749,-0.03374,0.09295,-0.00883,-0.07033,-0.02453,-0.02343,-0.0067,0.00041,0.01192,0.02174,0.00152,should,13,0.153846154,DT,NN,MD,VB,JJ,2,0.8,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,18,0.444444444,VB,RP,IN,VBG,DT,8,1,0
0.07189,0.05893,-0.02856,-0.00335,-0.02568,-0.00906,-0.00943,-0.04568,-0.02875,-0.03078,-0.01663,-0.03947,-0.07506,-0.04463,-0.0237,0.07721,-0.04406,-0.05041,-0.00848,-0.0031,-0.06924,-0.0441,0.05123,0.04877,0.02718,-0.03288,-0.01108,0.04158,-0.06202,-0.02551,-0.03442,0.04101,-0.02474,-0.01848,-0.04382,0.039,-0.01779,0.04862,0.04912,-0.05057,0.04228,-0.00054,-0.05949,-0.02132,-0.02122,-0.02823,-0.02012,0.00407,0.04606,-0.01657,might,23,0.434782609,NNS,WDT,MD,VB,JJ,10,0.8,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,22,0.727272727,RB,VBG,IN,CD,NNS,16,1,1
-0.00011,0.03244,-0.05569,0.02638,-0.06528,-0.01815,-0.02032,-0.01112,-0.03665,-0.0378,0.02718,-0.05761,-0.08869,-0.05242,0.00885,0.07168,-0.02582,-0.02852,0.05856,-0.02098,-0.03542,-0.08195,0.09791,0.03577,0.05505,-0.00507,0.00463,0.07171,0.03465,-0.0112,-0.0078,-0.04277,-0.02035,0.0588,-0.0529,0.03174,0.06818,-0.03575,0.06023,-0.04286,-0.05699,0.01484,-0.06371,0.07295,0.0662,0.04818,-0.06319,0.02435,-0.01177,-0.0101,feel,24,0.625,DT,WP,VBP,DT,NN,15,1,0
0.03666,0.0074,-0.05072,-0.00692,-0.03493,-0.00975,-0.01133,0.00071,-0.00151,-0.04306,-0.01312,-0.00758,-0.07265,-0.02815,0.00621,0.05663,-0.02925,-0.04622,0.01866,-0.0233,-0.02879,-0.03305,0.06897,0.04766,0.00873,0.00388,-0.0216,0.03784,0.00713,-0.0208,-0.01653,-0.00551,-0.02465,0.00979,-0.0556,0.06054,0.01521,-0.0036,0.04117,-0.01074,-0.00764,0.0133,-0.05674,0.02271,0.00108,0.01703,-0.03292,0.01602,0.01558,-0.00445,sure,23,0.086956522,PRP,VBP,JJ,PRP$,NNS,2,0.7,1
-0.03833,0.00791,-0.01539,0.02732,-0.04842,-0.01936,-0.02252,0.00633,-0.02022,-0.01934,0.01152,-0.03457,-0.04089,-0.02303,0.02494,0.01933,0.0131,0.0073,0.06088,-0.01126,-0.00996,-0.05457,0.04311,0.01625,0.0322,0.01166,0.01184,0.06342,0.04205,0.00456,0.00794,-0.04352,-0.01082,0.0431,-0.03395,0.00522,0.04681,-0.0743,0.0429,-0.02174,-0.06473,0.01389,-0.02393,0.05446,0.05214,0.0367,-0.04362,0.01352,-0.02467,-0.00558,believe,25,0.64,CC,PRP,VBP,IN,PRP$,16,1,1
